boat	elev	nit	phos	pop	x	y	id	land
-1.389361501756433	-1.259729971864323	NA	-0.1502225344949023	-0.43482125035689395	-83.92083333333333	43.854166666666664	39	11
-1.3890751888584143	-1.259729971864323	-0.5027612311058592	0.5277887454246796	-0.44073282785597223	-83.52916666666667	43.7125	40	95
-1.3885232464191504	-1.3487614491417432	NA	-0.174925825766376	-0.42595388245012344	-83.19583333333333	42.0375	41	11
-1.3884901861561971	-1.281987841183678	-0.555722115446847	0.517216471520909	-0.44994793449393794	-83.5375	43.69583333333333	42	82
-1.3881023522408145	1.5447615623744153	0.68885412091454	-0.2635966729086917	-0.41500007386541665	-84.08749999999999	42.3125	43	41
-1.3868744465898621	1.1886356532647344	1.1655000596937297	-0.2635966729086917	-0.4061327092749522	-83.89583333333333	42.50416666666667	44	90
-1.386412496367849	-0.6587675002417361	-0.847005716641217	-0.2635966729086917	0.6028345459574465	-83.47083333333333	42.2125	45	11
-1.3848213586804343	1.1663777839453793	1.5891856192043565	-0.2635966729086917	0.5845782016325743	-84.32916666666667	42.229166666666664	46	22
-1.3848549518442583	-1.326503579822388	-1.6149356354190956	-0.2635966729086917	-0.41621716481359716	-83.33749999999999	41.920833333333334	47	11
-1.384439617976284	-1.259729971864323	0.582932604768777	1.516487615179466	-0.45359920319309704	-83.87916666666666	43.52916666666667	48	11
-1.3844046256642164	-1.281987841183678	-1.2177305180789626	-0.13400128521744173	0.8940667054256428	-83.17083333333333	42.145833333333336	49	11
-1.3843174793643815	1.4557300850969952	0.4770113411592265	-0.2635966729086917	-0.41221815738324286	-84.07916666666667	42.3125	50	11
-1.3841522211352175	-1.2374721025449678	NA	1.1149975655542355	-0.458641431791496	-83.87083333333332	43.6125	51	11
-1.3831432719798902	1.38895647713893	0.9271770903041349	-0.2635966729086917	-0.4412544363673033	-84.07083333333333	42.3625	52	90
-1.382844026598188	-1.1039248866288374	-1.0323680542260367	-0.3551490324133239	-0.4575982118670661	-84.27916666666667	46.2125	53	90
-1.3826361499053474	-1.1706984945869026	-1.1647698862741873	-0.2635966729086917	0.8702466077277682	-83.25416666666666	42.07083333333333	54	23
-1.3823972243668825	-1.2374721025449678	0.7682949423535966	-0.06098446845674706	-0.35866621535680737	-83.92916666666666	43.80416666666667	55	90
-1.3821444161938201	-1.1039248866288374	-0.3703595253258149	-1.0009681167782838	-0.41447846535408556	-83.37083333333332	44.47083333333333	56	11
-1.381654809550449	-1.2374721025449678	-1.1647698862741873	-0.256775916150536	0.44061390760937086	-83.24583333333332	42.0625	57	23
-1.3814927986151015	-0.4584466763675405	-0.8999663484459923	-0.2635966729086917	4.322260557090857	-83.57083333333333	42.2125	58	11
-1.3812600955446759	-1.259729971864323	-0.1585169981067139	-0.14764279873375316	-0.41552168569305376	-83.67916666666666	44.02916666666667	59	95
-1.380901841029112	-1.2152142332256128	-1.270691276151844	-0.9293774215475202	-0.05943604102790228	-84.42916666666666	46.00416666666667	60	11
-1.38015543058998	-1.281987841183678	-0.449800599301084	0.5113050817114213	-0.4520343735137213	-83.50416666666666	43.69583333333333	61	90
-1.3797861960488162	-1.304245710503033	NA	-0.0930767446685075	0.47347536984285776	-83.14583333333333	42.229166666666664	62	11
-1.3795933675694991	0.9437990907518286	1.27142132330328	-0.2635966729086917	-0.46020626105633355	-84.0625	42.40416666666667	63	90
-1.378782033930672	-0.7700568468385114	-0.3703595253258149	-0.9512274604728402	-0.37727029426749203	-83.4375	44.4375	64	90
-1.3784069125356346	-1.281987841183678	NA	0.31617269796600106	-0.4443840957260548	-83.39583333333333	43.829166666666666	65	11
-1.377532297485327	0.8325097441550533	0.4505308989887326	-0.14156083954099696	0.5414584762610448	-83.72083333333333	42.829166666666666	66	90
-1.377084329675096	0.8325097441550533	0.4770113411592265	-0.17577867268271832	-0.40109047818932364	-83.67916666666666	42.8125	67	11
-1.3766327970981893	0.14251579525504623	-0.847005716641217	-0.2635966729086917	0.7344541162668348	-83.69583333333333	42.27916666666667	68	21
-1.3765451020238408	0.8992833521131185	0.13276685562386867	-0.2635966729086917	-0.37274967832580663	-83.79583333333333	42.40416666666667	69	90
-1.3763002624195428	1.8563717328453864	1.5097447977653	-0.2635966729086917	-0.2508668488670869	-83.67916666666666	42.7125	70	41
-1.3757053863114062	0.7212203975582779	0.582932604768777	-0.09159511239254234	0.5706686059564814	-83.83749999999999	42.7875	71	11
-1.3755124489842516	-1.1706984945869026	1.086059238254673	3.2219412377267735	-0.41760812305468403	-83.95416666666667	43.3625	72	82
-1.3745422972799748	-1.1039248866288374	3.65149843824313e-4	0.029698895550878297	-0.32476157589633076	-83.57083333333333	44.145833333333336	73	90
-1.3739285179307394	0.8325097441550533	1.0066181642794039	-0.2635966729086917	-0.4188252140028646	-84.0375	42.420833333333334	74	11
-1.3735135446212265	-1.259729971864323	-0.3438793356915335	0.5094863478140853	-0.4598585212887927	-83.55416666666666	43.67916666666667	75	82
-1.373140740778061	-0.2803837218127	-1.3766125397613944	-2.0415226022624138	-0.44612279518556647	-83.85416666666666	44.9875	76	11
-1.3724993140781208	-1.304245710503033	-1.5619750036143203	-0.2635966729086917	-0.17262535992383982	-83.37916666666666	41.87083333333334	77	11
-1.3720571242739261	-1.281987841183678	NA	NA	-0.29033532129191103	-83.89583333333333	45.99583333333334	78	11
-1.371534427887979	-1.2374721025449678	0.5034915307935078	-0.31613406152796325	-0.4296051519783591	-83.85416666666666	43.979166666666664	79	95
-1.3706039557557685	1.2554092612227996	0.68885412091454	-0.2635966729086917	-0.3807476931865153	-83.8625	42.50416666666667	80	41
-1.3706016926278155	-1.281987841183678	-1.2442108339813502	-0.174925825766376	-0.27590412373709905	-83.19583333333333	42.05416666666667	81	21
-1.3700243636981366	-0.10232076725785948	-1.2442108339813502	-0.9430320557856215	-0.46038013104373854	-84.4375	46.0375	82	21
-1.369661641885912	-1.281987841183678	3.65149843824313e-4	0.517216471520909	-0.3139816312882242	-83.67916666666666	43.5875	83	95
-1.369776893604434	1.5447615623744153	0.68885412091454	-0.2635966729086917	0.19232764601547006	-83.6125	42.62083333333334	84	22
-1.3693385134745493	-1.2374721025449678	-0.449800599301084	0.518694066651708	-0.3659687477806665	-83.54583333333333	43.69583333333333	85	90
-1.3692283186451404	-1.1484406252675476	-0.449800599301084	-2.0992280413374615	-0.4188252140028646	-83.30416666666666	44.8125	86	90
-1.3691791783818716	1.1663777839453793	0.582932604768777	-0.16213715916640692	-0.40769753812525145	-83.60416666666666	42.8375	87	90
-1.369028836841761	-1.304245710503033	-0.7675646426659479	0.5549012030740339	-0.392570854817284	-82.6375	42.5875	88	11
-1.3688854434219389	1.0105726987098937	0.6623736787440461	-0.2635966729086917	-0.44890471498404627	-84.2375	42.3375	89	11
-1.3683629919436262	-1.326503579822388	NA	0.3570972385149353	0.22536293574619085	-82.87083333333332	42.4625	90	11
-1.3683723755342772	1.5447615623744153	-1.0058878645917553	-0.2635966729086917	-0.38665927400189964	-84.12916666666666	42.07083333333333	91	41
-1.3682324969925386	-1.326503579822388	NA	-0.2635966729086917	-0.46316205022041096	-83.33749999999999	41.895833333333336	92	95
-1.3668538620310549	-0.6810253695610912	-1.0058878645917553	-0.2635966729086917	-0.2287853577721548	-83.5375	42.2125	93	11
-1.3668747925631255	-1.304245710503033	-1.3236519079566194	-0.2022088527989988	0.06992321467803128	-83.21249999999999	42.045833333333334	94	11
-1.3662429535435316	1.3444407385002197	2.0128711787149833	-0.2635966729086917	-0.46316205022041096	-84.33749999999999	42.520833333333336	95	90
-1.3660100872013499	1.745082386248611	0.34460963537918216	-0.2635966729086917	-0.4040462685970158	-83.60416666666666	42.62083333333334	96	41
-1.3649505940991833	1.745082386248611	NA	-0.2635966729086917	1.3407386390228955	-83.57083333333333	42.6625	97	11
-1.3647705416347835	1.1663777839453793	0.5299719729640018	-0.2635966729086917	-0.4450795765047513	-83.9875	42.4125	98	41
-1.364714729906146	1.077346306667959	1.5891856192043565	-0.2635966729086917	-0.415173944474629	-84.40416666666667	42.34583333333333	99	90
-1.364570297896542	1.3666986078195749	1.1655000596937297	-0.2635966729086917	-0.40195982791907947	-84.12083333333332	42.3375	100	90
-1.3641041751740943	-1.259729971864323	-1.588455319516708	-0.2635966729086917	0.5814485638298121	-83.44583333333333	41.80416666666667	101	23
-1.3638890056761466	-1.0148934093514173	-1.429573297834276	NA	-0.1435890842560854	-83.90416666666667	45.99583333333334	102	23
-1.3636596043234561	-1.0816670173094824	1.086059238254673	2.2784987652841657	-0.28755340480973723	-83.87916666666666	43.354166666666664	103	21
-1.3634700412792615	-1.281987841183678	-0.873486158811711	0.5549012030740339	-0.3983085617071499	-82.60416666666666	42.59583333333333	104	11
-1.3633537237589979	0.9215412214324735	0.05332578164859956	-0.2635966729086917	-0.4061327092749522	-83.70416666666667	42.5125	105	41
-1.3628192899479157	-1.2374721025449678	NA	-2.158376255166251	0.39401678331881806	-83.42916666666666	45.0625	106	24
-1.362727440514439	-1.0148934093514173	-0.6086827472516222	-1.0243633730159354	-0.260081948043364	-83.32916666666667	44.50416666666667	107	42
-1.3627181158830333	-1.281987841183678	-0.31739889352103967	0.5063030588506016	-0.4574243420869302	-83.5625	43.670833333333334	108	95
-1.362469162737546	-1.1484406252675476	NA	-2.165781388687202	1.5283443531529166	-83.44583333333333	45.07083333333333	109	23
-1.3624058813260655	1.8341138635260312	1.0330983539136853	-0.2635966729086917	0.6890741028222988	-83.57916666666667	42.6625	110	22
-1.3622443193880476	-1.259729971864323	-0.31739889352103967	0.3434557249986239	-0.20879031398777118	-83.37916666666666	43.854166666666664	111	11
-1.3619198848026357	-1.281987841183678	-1.4825339296390512	-0.2635966729086917	-0.35066820049609876	-83.47916666666666	41.74583333333334	112	95
-1.361766209797504	1.099604175987314	0.26516856140391304	-0.2635966729086917	-0.3859637915650502	-83.52916666666667	42.57083333333333	113	90
-1.3615292888733783	-1.2152142332256128	-1.2442108339813502	-0.2635966729086917	-0.001189582603814691	-83.25416666666666	42.0625	114	23
-1.3613288138334823	1.2108935225840893	1.1919805018642236	-0.2635966729086917	0.3314236027763997	-83.77083333333333	42.55416666666667	115	11
-1.3611045872883958	1.1663777839453793	0.68885412091454	-0.16452412124587396	-0.41117493704427466	-83.59583333333333	42.8375	116	90
-1.36054034277584	1.1663777839453793	0.8477360163288657	-0.1928305645781076	-0.4311699808286583	-83.59583333333333	42.8125	117	41
-1.360138653437819	-1.1039248866288374	-0.21147762991148916	0.3298142114823125	-0.4243890535998242	-83.38749999999999	43.829166666666666	118	90
-1.3599193386513961	-1.2152142332256128	-1.2177305180789626	-0.8984104995508151	-0.31033036507629463	-84.42083333333333	46.00416666666667	119	90
-1.3597441299157613	-0.8368304547965766	-0.2909187038867583	-0.9543885451379104	-0.44647053474583814	-83.42916666666666	44.4375	120	41
-1.3595763001564385	0.9660569600711837	0.5299719729640018	-0.2635966729086917	-0.2037480961673668	-84.00416666666666	42.4125	121	41
-1.3595935389326899	-1.304245710503033	NA	-0.16128431225006457	0.27178623253950973	-83.1875	42.05416666666667	122	11
-1.3594711939634292	-1.2374721025449678	-1.6149356354190956	-0.2635966729086917	-0.0243143172518572	-83.37916666666666	41.9125	123	23
-1.3589367011931017	-1.1929563639062577	NA	2.9726192637028483	-0.222178294519921	-83.96249999999999	43.4125	124	11
-1.3586621279878817	1.722824516929256	1.324382207644268	-0.2635966729086917	0.09356953793956864	-83.60416666666666	42.65416666666667	125	41
-1.3587710257138945	1.43347221577764	NA	-0.2635966729086917	-0.16114995940933208	-84.21249999999999	42.2625	126	11
-1.3585835262432844	-1.1706984945869026	1.2184609440347174	2.3896989010260006	-0.4370815583277366	-83.88749999999999	43.354166666666664	127	82
-1.358345820707664	-1.281987841183678	-0.10555611376572617	0.7919320886397142	-0.4459489262345071	-83.8125	43.6375	128	11
-1.3582460435233616	-1.281987841183678	-1.5619750036143203	-0.2635966729086917	-0.3371063394058184	-83.45416666666667	41.80416666666667	129	95
-1.3579783322672256	1.1663777839453793	1.086059238254673	-0.2635966729086917	-0.4316915893399894	-84.05416666666666	42.40416666666667	130	41
-1.3578275553357653	1.0328305680292489	1.2449413862052112	-0.2635966729086917	-0.3664903629246097	-83.84583333333333	42.50416666666667	131	41
-1.357526622812583	-1.0371512786707722	-1.2177305180789626	-0.2635966729086917	-0.4442102267749955	-84.07083333333333	46.0875	132	81
-1.357203272170219	-1.259729971864323	-0.7940450848364419	0.5549012030740339	-0.44525344545581064	-82.59583333333333	42.59583333333333	133	90
-1.356951498051612	-1.1261827559481925	-0.5292416732763531	0.5207974192832554	0.006634564963987602	-83.27083333333333	43.94583333333333	134	22
-1.3563861061014366	1.2554092612227996	1.1655000596937297	-0.2635966729086917	0.1646823352214146	-84.30416666666666	42.22083333333333	135	90
-1.3558911795200117	-1.259729971864323	-0.5822023050811284	0.2616056346144639	-0.4459489262345071	-83.42916666666666	43.795833333333334	136	11
-1.355858398179642	-1.2152142332256128	-0.026115292326669558	1.655779216273439	-0.40039500238508624	-83.88749999999999	43.5125	137	82
-1.3557585484301147	0.9437990907518286	1.1125396804251668	-0.2635966729086917	-0.41969456373262043	-84.04583333333333	42.420833333333334	138	41
-1.3554159181145473	-1.2152142332256128	NA	0.9991153507059956	1.7804557747821015	-83.84583333333333	43.6125	139	23
-1.3552257110539814	1.4557300850969952	0.7418147527193152	-0.2635966729086917	-0.4421237860970591	-84.09583333333333	42.329166666666666	140	41
-1.3551751829807854	-1.281987841183678	0.7418147527193152	1.5785254156609039	-0.4563811221625003	-83.88749999999999	43.52916666666667	141	11
-1.3547235596973475	1.1663777839453793	0.9536575324746287	-0.2635966729086917	-0.4541208133625811	-84.05416666666666	42.395833333333336	142	41
-1.3546031286358948	-1.259729971864323	0.2916490035744069	0.9499530154455983	-0.4085668878550073	-83.85416666666666	43.6375	143	82
-1.354201693276161	1.3444407385002197	0.9006966481336409	-0.2635966729086917	-0.3807476931865153	-84.12916666666666	42.34583333333333	144	41
-1.3541168237102588	1.7005666476099008	1.324382207644268	-0.2635966729086917	-0.4575982118670661	-83.59583333333333	42.65416666666667	145	90
-1.3539322676665855	0.7879940055163431	0.5299719729640018	-0.08106018208155842	0.1801567497988887	-83.84583333333333	42.7875	146	22
-1.3535906668701472	-1.259729971864323	NA	0.5071559057669439	-0.13593881724641357	-83.27916666666667	43.94583333333333	147	11
-1.3535429733760507	-0.9926355400320621	-0.5822023050811284	-0.9994935495063594	-0.4386463871780359	-83.37916666666666	44.47083333333333	148	42
-1.3533725040566702	-1.281987841183678	-0.5027612311058592	0.5127826768422203	-0.4615972207483043	-83.51249999999999	43.69583333333333	149	95
-1.3533715652440725	0.9883148293905387	0.68885412091454	-0.2635966729086917	-0.39865630292557463	-83.99583333333332	42.420833333333334	150	41
-1.3532021027671883	-1.326503579822388	-0.6881238212268913	0.5549012030740339	-0.39935177872981203	-82.64583333333333	42.5875	151	11
-1.3530962845279093	1.2999249998615097	0.15924729779436253	-0.1791890510617962	-0.40109047818932364	-83.6625	42.8125	152	41
-1.352913982541536	1.1886356532647344	1.2979017654737741	-0.2635966729086917	1.0194270001295065	-84.32083333333333	42.229166666666664	153	22
-1.352796000556425	-1.2374721025449678	-0.05259548196095093	0.5114181217760726	-0.4575982118670661	-83.5625	43.67916666666667	154	90
-1.3525307293059778	0.9883148293905387	0.98013772210891	-0.2635966729086917	-0.44525344545581064	-83.83749999999999	42.50416666666667	155	41
-1.3521733183611542	0.7657361361969881	NA	-0.1437207122048699	0.7822683514034043	-83.71249999999999	42.829166666666666	156	11
-1.352200072252527	0.7657361361969881	-0.10555611376572617	-0.2635966729086917	-0.25625681453852805	-83.9125	42.4125	157	90
-1.3516581007287032	-1.1706984945869026	0.8477360163288657	-0.14469265490361272	-0.38335574237578274	-83.92916666666666	43.854166666666664	158	90
-1.3517167062185012	-1.2374721025449678	NA	0.3434557249986239	2.415602559995545	-82.87916666666666	42.4625	159	23
-1.3516223487494372	0.8992833521131185	0.07980622381909343	-0.2635966729086917	-0.41621716481359716	-83.69583333333333	42.5125	160	41
-1.3512270270099052	-1.2374721025449678	-0.39683996749630873	0.5431349434873841	-0.18566560587017697	-83.46249999999999	43.7375	161	95
-1.3510262889210687	1.0105726987098937	-0.1849971877409953	-0.2635966729086917	-0.3005936507560744	-83.90416666666667	42.4125	162	41
-1.3506522650750588	-1.259729971864323	-0.13203655593622005	0.823536879572666	-0.4617710906320747	-83.82083333333333	43.6375	163	90
-1.3506533490181063	0.8102518748356982	0.582932604768777	-0.16554753754548476	-0.12463727075958805	-83.72916666666666	42.8125	164	90
-1.3506991694223338	1.3444407385002197	1.2449413862052112	-0.2635966729086917	-0.046395795081565126	-83.83749999999999	42.545833333333334	165	21
-1.3506229169768942	-1.1484406252675476	NA	-0.14764279873375316	2.1311513708681606	-83.17916666666666	42.145833333333336	166	23
-1.3504091987834452	-1.281987841183678	NA	-0.07040918384704863	-0.06673857345176143	-83.92083333333333	43.80416666666667	167	11
-1.3499304451765304	-1.2374721025449678	-0.0790759241314448	1.7634680450070432	-0.4518605037335854	-83.89583333333333	43.50416666666667	168	11
-1.3499014871164499	0.9215412214324735	0.7153343105488214	-0.2635966729086917	-0.36075264940213164	-83.8125	42.5125	169	90
-1.349350989178695	-1.1706984945869026	-0.6616433790563975	-2.1674164324794796	-0.3204148272475517	-83.45416666666667	45.07083333333333	170	11
-1.3492874356476212	-1.326503579822388	NA	0.4116643018664725	2.4211665256121337	-82.83749999999999	42.5625	171	11
-1.3493429707213385	1.2554092612227996	0.26516856140391304	-0.2635966729086917	-0.3211103096844012	-83.83749999999999	42.5125	172	41
-1.3488101333452052	-1.326503579822388	-1.3236519079566194	-0.1885673392826874	-0.43690768771852423	-83.20416666666667	42.0375	173	11
-1.348332010148682	-1.2152142332256128	-0.6351629368859036	0.5427938047208472	-0.2326104912769907	-83.45416666666667	43.7375	174	22
-1.3476759570205885	-1.281987841183678	-0.5292416732763531	0.5142602719730194	-0.46003239127619766	-83.52083333333333	43.69583333333333	175	95
-1.3476003259148874	-1.2374721025449678	-0.13203655593622005	0.5084629315144745	-0.4555117724327445	-83.57083333333333	43.670833333333334	176	90
-1.3473711876111372	0.9437990907518286	1.4038230290833245	-0.2635966729086917	-0.4063065765678585	-83.97916666666666	42.479166666666664	177	90
-1.3472780637508974	1.767340255567966	0.3975702671839574	-0.2635966729086917	-0.40422013588992217	-84.1125	42.329166666666666	178	41
-1.3467256745819673	1.5002458237357053	1.3508626498147618	-0.2635966729086917	0.08313734118249891	-83.82916666666667	42.579166666666666	179	90
-1.3465837415372974	1.1218620453066692	1.5627051770338627	-0.2635966729086917	-0.30041978346316806	-84.30416666666666	42.2125	180	11
-1.3462558510330476	1.6115351703324805	0.7682949423535966	-0.2635966729086917	-0.3837034835942075	-84.1125	42.32083333333333	181	11
-1.346135179599287	-1.2374721025449678	0.13276685562386867	0.9721936481657403	-0.46264044036183055	-83.84583333333333	43.62083333333334	182	24
-1.3448982463808188	-1.326503579822388	NA	-0.2635966729086917	-0.4482092342053498	-83.47083333333333	41.74583333333334	183	11
-1.3446685320905956	-1.259729971864323	0.21220792959913778	0.9183492337989382	-0.4579459518418761	-83.84583333333333	43.6375	184	11
-1.3446466899578866	-1.3487614491417432	NA	-0.2635966729086917	-0.20531291506874794	-83.39583333333333	41.84583333333333	185	11
-1.3442716365927476	-0.6810253695610912	NA	-0.2635966729086917	1.306312410948924	-83.47916666666666	42.2125	186	11
-1.3441289915018078	-1.281987841183678	NA	-2.154240704586709	-0.06291343994692553	-83.42916666666666	45.05416666666667	187	11
-1.3442021191072482	-1.326503579822388	-0.8205255270069357	0.5549012030740339	-0.2477371845338763	-82.65416666666667	42.62916666666667	188	11
-1.3438902972649975	1.1218620453066692	1.324382207644268	-0.2635966729086917	-0.4045678771083469	-83.97916666666666	42.4875	189	90
-1.343682470460749	1.099604175987314	0.23868811923341915	-0.2635966729086917	-0.12707143939072502	-83.52083333333333	42.57083333333333	190	90
-1.343522944884356	0.9660569600711837	0.7947753845240905	-0.2635966729086917	-0.24912814940757527	-84.00416666666666	42.420833333333334	191	41
-1.3432354414631158	1.5225036930550604	1.1390196175232359	-0.2635966729086917	0.41940180603986704	-84.21249999999999	42.25416666666667	192	22
-1.3431887094582498	-1.2374721025449678	-1.4030929819318885	-0.2635966729086917	0.73167223958033345	-83.37916666666666	41.90416666666667	193	22
-1.3428053473748542	1.38895647713893	0.4505308989887326	-0.17395993878538235	-0.41117493704427466	-83.59583333333333	42.829166666666666	194	41
-1.342769228034137	1.1886356532647344	0.8477360163288657	-0.19112588003171443	-0.39065828143225395	-83.60416666666666	42.8125	195	41
-1.3426929891946768	-1.2152142332256128	NA	-0.7151675083196112	0.31334113900965815	-83.47916666666666	44.27916666666667	196	11
-1.342249915001803	-1.3487614491417432	NA	0.11154797664874679	0.3013441233512073	-83.02083333333333	42.329166666666666	197	11
-1.3419266369246639	-0.43618880704818547	-0.873486158811711	-0.2635966729086917	0.42583496220352207	-83.57916666666667	42.2125	198	11
-1.3414154602681774	1.0105726987098937	0.07980622381909343	-0.17748436651540303	-0.40109047818932364	-83.67083333333333	42.8125	199	41
-1.3414833541067683	1.0550884373486038	0.7153343105488214	-0.2635966729086917	-0.11194475939906356	-83.99583333333332	42.42916666666667	200	41
-1.3407222537449108	-0.970377670712707	0.05332578164859956	-0.956075062531056	-0.4362122085979808	-83.40416666666667	44.42916666666667	201	41
-1.3408013135574908	-1.326503579822388	-1.5090142455414388	-0.2635966729086917	-0.44751375508480634	-83.32916666666667	41.920833333333334	202	11
-1.340320777567238	-1.259729971864323	3.65149843824313e-4	1.5890593366855963	-0.45481629248312455	-83.87916666666666	43.5125	203	90
-1.3402996701574315	1.5892773010131256	-0.449800599301084	-0.2635966729086917	-0.1376775167059252	-84.21249999999999	42.09583333333333	204	41
-1.3401815158299115	1.43347221577764	1.1125396804251668	-0.2635966729086917	-0.24078238669582983	-84.09583333333333	42.3125	205	90
-1.3399507856265391	-1.259729971864323	-1.0058878645917553	-0.2635966729086917	-0.45151276417331365	-84.07083333333333	46.09583333333333	206	11
-1.339663917151017	1.5002458237357053	0.5564524151344956	-0.2635966729086917	-0.46316205022041096	-83.55416666666666	42.62916666666667	207	41
-1.339323268773156	-1.304245710503033	NA	0.09790646313243537	-0.44055895724675986	-83.02916666666667	42.329166666666666	208	11
-1.3390685285509794	0.743478266877633	0.7153343105488214	-0.16384184371280008	0.12225807902151037	-83.7375	42.8125	209	11
-1.3387999102295316	-1.281987841183678	NA	0.04334040906718971	-0.46316205022041096	-83.5625	44.145833333333336	210	11
-1.3382749008270394	-1.2152142332256128	-1.191250202176575	-0.13400128521744173	-0.15489063074291093	-83.17083333333333	42.12916666666667	211	11
